name,email,phone,website,address,city,state,niche,rating,reviewCount,lastReviewDate,reviewsLink,competitorName,competitorReviewCount,lane,sourceQuery
"West New York Restoration of CT, INC",damainr@wnyrct.com,+1 718-617-5257,http://wnyrct.com/,"1800 Boston Rd, Bronx, NY 10460",Bronx,New York,Roofing contractor,4.5,11,,https://search.google.com/local/reviews?placeid=ChIJURen5PT0wokRBTOPX8nyeHQ&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
"West New York Restoration of CT, INC",kevinc@wnyrct.com,+1 718-617-5257,http://wnyrct.com/,"1800 Boston Rd, Bronx, NY 10460",Bronx,New York,Roofing contractor,4.5,11,,https://search.google.com/local/reviews?placeid=ChIJURen5PT0wokRBTOPX8nyeHQ&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
H & J Roofing,steve@hj-roofing.com,+1 203-857-4810,https://www.hj-roofing.com/,"8 Woodchuck Ct, Norwalk, CT 06854",Norwalk,Connecticut,Roofing contractor,4.9,64,,https://search.google.com/local/reviews?placeid=ChIJK4IHj8dr0i4RaawJdVS1UcA&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
H & J Roofing,s.dumas@hj-roofing.com,+1 203-857-4810,https://www.hj-roofing.com/,"8 Woodchuck Ct, Norwalk, CT 06854",Norwalk,Connecticut,Roofing contractor,4.9,64,,https://search.google.com/local/reviews?placeid=ChIJK4IHj8dr0i4RaawJdVS1UcA&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
QNK Roofing Stamford Ct,info@qnkroofingstamford.com,+1 203-883-5033,https://www.qnkroofing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3Dstamford,"113 Stillwater Ave, Stamford, CT 06902",Stamford,Connecticut,Roofing contractor,4.8,24,,https://search.google.com/local/reviews?placeid=ChIJpfp0fvyhwokRJ1nA9V3XHPo&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
QNK Roofing Stamford Ct,info@qnkroofing.com,+1 203-883-5033,https://www.qnkroofing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3Dstamford,"113 Stillwater Ave, Stamford, CT 06902",Stamford,Connecticut,Roofing contractor,4.8,24,,https://search.google.com/local/reviews?placeid=ChIJpfp0fvyhwokRJ1nA9V3XHPo&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
QNK Roofing Stamford Ct,greenwich@qnkroofing.com,+1 203-883-5033,https://www.qnkroofing.com/%3Futm_source%3Dgoogle%26utm_medium%3Dgmb%26utm_campaign%3Dstamford,"113 Stillwater Ave, Stamford, CT 06902",Stamford,Connecticut,Roofing contractor,4.8,24,,https://search.google.com/local/reviews?placeid=ChIJpfp0fvyhwokRJ1nA9V3XHPo&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
Phil's Main Roofing LLC,judson@philsmainroofing.com,+1 203-308-5765,http://philsmainroofing.com/,"12 Pearl St, Norwalk, CT 06850",Norwalk,Connecticut,Roofing contractor,4.9,62,,https://search.google.com/local/reviews?placeid=ChIJNSEdPCcc6IkRWpAMyJWLk4w&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
Phil's Main Roofing LLC,barbarat@philsmainroofing.com,+1 203-308-5765,http://philsmainroofing.com/,"12 Pearl St, Norwalk, CT 06850",Norwalk,Connecticut,Roofing contractor,4.9,62,,https://search.google.com/local/reviews?placeid=ChIJNSEdPCcc6IkRWpAMyJWLk4w&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
Phil's Main Roofing LLC,info@philsmainroofing.com,+1 203-308-5765,http://philsmainroofing.com/,"12 Pearl St, Norwalk, CT 06850",Norwalk,Connecticut,Roofing contractor,4.9,62,,https://search.google.com/local/reviews?placeid=ChIJNSEdPCcc6IkRWpAMyJWLk4w&q=*&authuser=0&hl=en&gl=US,,,relay,"roofing contractor, Connecticut, USA"
